3.035666703248326215e+01,4.884179451552542531e-03,1.930000000000000049e-01
3.384528547369890106e+01,4.626215386738539125e-03,1.930000000000000049e-01
3.773481942435985559e+01,4.381845954683807366e-03,1.930000000000000049e-01
4.207134249452758468e+01,4.150357821410623899e-03,1.930000000000000049e-01
4.690622311946757605e+01,3.931074762905435553e-03,1.930000000000000049e-01
5.229673304624079577e+01,3.723355767653673942e-03,1.930000000000000049e-01
5.830672574818078147e+01,3.526593232743143510e-03,1.930000000000000049e-01
6.500739280343921678e+01,3.340211249286576239e-03,1.930000000000000049e-01
7.247810719730708229e+01,3.163663973067184273e-03,1.930000000000000049e-01
8.080736353768092783e+01,2.996434076463283698e-03,1.930000000000000049e-01
9.009382632102654043e+01,2.838031277859049111e-03,1.930000000000000049e-01
1.004474986661127360e+02,2.687990944897051138e-03,1.930000000000000049e-01
1.119910253597913368e+02,2.545872768074461043e-03,1.930000000000000049e-01
1.248611456500970149e+02,2.411259501327975025e-03,1.930000000000000049e-01
1.392103129957786791e+02,2.283755766392359891e-03,1.930000000000000049e-01
1.552085009590620643e+02,2.162986917853858878e-03,1.930000000000000049e-01
1.730452166334087849e+02,2.048597965952244065e-03,1.930000000000000049e-01
1.929317454564013019e+02,1.940252554313928908e-03,1.930000000000000049e-01
2.151036539987627236e+02,1.837631989923196743e-03,1.930000000000000049e-01
2.398235803763840579e+02,1.740434322759117297e-03,1.930000000000000049e-01
2.673843453392882452e+02,1.648373472642103259e-03,1.930000000000000049e-01
2.981124208900351391e+02,1.561178400946370594e-03,1.930000000000000049e-01
3.323717975192137715e+02,1.478592324942642599e-03,1.930000000000000049e-01
3.705682958674932479e+02,1.400371972639510246e-03,1.930000000000000049e-01
4.131543738881750301e+02,1.326286876091849762e-03,1.930000000000000049e-01
4.606344864536578712e+02,1.256118701240717698e-03,1.930000000000000049e-01
5.135710608932224659e+02,1.189660612441258017e-03,1.930000000000000049e-01
5.725911592455748860e+02,1.126716669923462236e-03,1.930000000000000049e-01
6.383939061440952401e+02,1.067101258515195782e-03,1.930000000000000049e-01
7.117587703220659705e+02,1.010638546037861095e-03,1.930000000000000049e-01
7.935547978367310407e+02,9.571619698625188476e-04,1.930000000000000049e-01
8.847509063846827075e+02,9.065137501882791857e-04,1.930000000000000049e-01
9.864273626502229035e+02,8.585444286755575466e-04,1.930000000000000049e-01
1.099788578642048833e+03,8.131124311342704863e-04,1.930000000000000049e-01
1.226177378597705001e+03,7.700836530315467721e-04,1.930000000000000049e-01
1.367090905454921085e+03,7.293310666450043486e-04,1.930000000000000049e-01
1.524198355310495117e+03,6.907343487462917504e-04,1.930000000000000049e-01
1.699360749940870619e+03,6.541795277554871653e-04,1.930000000000000049e-01
1.894652981600493376e+03,6.195586493602113064e-04,1.930000000000000049e-01
2.112388391230379966e+03,5.867694596440386568e-04,1.930000000000000049e-01
2.355146171218893414e+03,5.557151048171024002e-04,1.930000000000000049e-01
2.625801917315157425e+03,5.263038466877593925e-04,1.930000000000000049e-01
2.927561691598773905e+03,4.984487930579593320e-04,1.930000000000000049e-01
3.264000000000000000e+03,4.720676422665702823e-04,1.930000000000000049e-01
